id,name_en,name_ja,country,country_code,abbreviation,gender,birthday,pro_year,handedness,weight,height,highest_singles_ranking,highest_doubles_ranking,sport_category_id,created_at,updated_at
sr:competitor:56017,,"リチャード,アレクサンダー",スイス,CHE,RIT,0,1994-03-24,,0,,,160,388,1,2024-03-31T16:17:11.000000Z,2024-04-07T16:59:58.000000Z
sr:competitor:56361,,"セルス,ジェレ",オランダ,NLD,SEL,0,1995-08-10,,0,83,188,127,201,1,2024-03-31T16:17:11.000000Z,2024-04-07T16:59:58.000000Z
sr:competitor:565020,,"マクラコワ,エカテリーナ",Neutral,,MAK,1,2004-03-18,,0,,,366,317,1,2024-03-31T16:17:11.000000Z,2024-04-07T16:59:58.000000Z
sr:competitor:567285,,ヒェタランタ・ローラ,フィンランド,FIN,HIE,1,2004-02-02,,0,,,452,409,1,2024-03-31T16:17:11.000000Z,2024-04-07T16:59:58.000000Z
sr:competitor:568715,,"セメニスタヤ,ダージャ",ラトビア,LVA,SEM,1,2002-09-16,,1,,,106,143,1,2024-03-31T16:17:11.000000Z,2024-04-07T16:59:58.000000Z
sr:competitor:57021,,"コヴァリク,ジョゼフ",スロバキア,SVK,KOV,0,1992-11-04,2010,0,82,183,80,245,1,2024-03-31T16:17:11.000000Z,2024-04-07T16:59:58.000000Z
sr:competitor:57155,,"ジョルダ・サンチス,デイヴィッド",スペイン,ESP,JOR,0,1994-06-14,,0,,,322,465,1,2024-03-31T16:17:11.000000Z,2024-04-07T16:59:58.000000Z
sr:competitor:57163,,ズベレフ、アレクサンダー,ドイツ,DEU,ZVE,0,1997-04-20,2013,0,90,198,2,68,1,2024-03-31T16:17:11.000000Z,2024-04-07T16:59:58.000000Z
sr:competitor:57289,,"デリエン,ウーゴ",ボリビア,BOL,DEL,0,1993-06-16,2009,0,75,180,64,185,1,2024-03-31T16:17:11.000000Z,2024-04-07T16:59:58.000000Z
sr:competitor:574371,,"トーレス,フアン・バウティスタ",アルゼンチン,ARG,TOR,0,2002-04-02,,0,,,226,262,1,2024-03-31T16:17:11.000000Z,2024-04-07T16:59:58.000000Z
sr:competitor:57703,,プイユ、リュカ,フランス,FRA,POU,0,1994-02-23,2012,0,84,185,10,79,1,2024-03-31T16:17:11.000000Z,2024-04-07T16:59:58.000000Z
sr:competitor:577513,,"ルジック,アントニア",クロアチア,HRV,RUZ,1,2003-01-20,,0,,,182,,1,2024-03-31T16:17:11.000000Z,2024-04-07T16:59:58.000000Z
sr:competitor:57759,,"オリヴェイラ,ゴンサロ",ポルトガル,PRT,OLI,0,1995-02-17,2012,1,79,185,194,77,1,2024-03-31T16:17:11.000000Z,2024-04-07T16:59:58.000000Z
sr:competitor:58053,,"シャルマ,アストラ",オーストラリア,AUS,SHA,1,1995-09-11,2011,0,,178,84,91,1,2024-03-31T16:17:11.000000Z,2024-04-07T16:59:58.000000Z
sr:competitor:58221,,"オーコンネル,クリストファー",オーストラリア,AUS,OCO,0,1994-06-03,2013,0,78,183,53,460,1,2024-03-31T16:17:11.000000Z,2024-04-07T16:59:58.000000Z
sr:competitor:58267,,"ラダノヴィッチ,デジャーナ",セルビア,SRB,RAD,1,1996-05-14,2013,0,,172,187,398,1,2024-03-31T16:17:11.000000Z,2024-04-07T16:59:58.000000Z
sr:competitor:58369,,"ボルト,アレックス",オーストラリア,AUS,BOL,0,1993-01-05,2011,1,84,183,125,81,1,2024-03-31T16:17:11.000000Z,2024-04-07T16:59:58.000000Z
sr:competitor:58371,,"ブーゲ,マティアス",フランス,FRA,BOU,0,1994-01-18,2014,0,83,188,140,,1,2024-03-31T16:17:11.000000Z,2024-04-07T16:59:58.000000Z
sr:competitor:583869,,"パヴロー,ディミトラ",ギリシャ,GRC,PAV,1,2004-04-21,,0,,,410,372,1,2024-03-31T16:17:11.000000Z,2024-04-07T16:59:58.000000Z
sr:competitor:58423,,"ステバノビチ, ナタリヤ",セルビア,SRB,STE,1,1994-07-25,2008,0,,164,145,168,1,2024-03-31T16:17:11.000000Z,2024-04-07T16:59:58.000000Z
sr:competitor:58515,,"コリンズ, ダニエル",米国,USA,COL,1,1993-12-13,2014,0,64,178,7,79,1,2024-03-31T16:17:11.000000Z,2024-04-07T16:59:58.000000Z
sr:competitor:586739,,"アンブロシオ,シルバ",イタリア,ITA,AMB,1,1997-01-24,,,,,242,448,1,2024-03-31T16:17:11.000000Z,2024-04-07T16:59:58.000000Z
sr:competitor:586741,,"ベレコエチェア,ナイア",フランス,FRA,BER,1,2004-04-23,,0,,,422,,1,2024-03-31T16:17:11.000000Z,2024-04-07T16:59:58.000000Z
sr:competitor:58703,,"チャペル,ニック",米国,USA,CHA,0,1992-09-19,,1,,,329,348,1,2024-03-31T16:17:11.000000Z,2024-04-07T16:59:58.000000Z
sr:competitor:588069,,"バイ,ツォウシャン",中国,CHN,BAI,1,2002-11-16,,,,,83,,1,2024-03-31T16:17:11.000000Z,2024-04-07T16:59:58.000000Z
sr:competitor:588071,,"シュナイデル,ディアナ",Neutral,,SHN,1,2004-04-02,,1,,,58,135,1,2024-03-31T16:17:11.000000Z,2024-04-07T16:59:58.000000Z
sr:competitor:58877,,"ラマナタン,ラムクマー",インド,IND,RAM,0,1994-11-08,2014,0,77,188,111,58,1,2024-03-31T16:17:11.000000Z,2024-04-07T16:59:58.000000Z
sr:competitor:59281,,"ニシオカ,ヨシヒト",日本,JPN,NIS,0,1995-09-27,2014,1,64,170,24,210,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:02:38.000000Z
sr:competitor:59304,,"ノヴァク,デニス",オーストリー,AUT,NOV,0,1993-08-28,2011,0,80,183,85,283,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:02:38.000000Z
sr:competitor:59310,,"カルソ,サルバトーレ",イタリア,ITA,CAR,0,1992-12-15,2010,0,80,185,76,166,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:02:38.000000Z
sr:competitor:59522,,"リー,ヤ・シュアン",台湾,TPE,LEE,1,1995-07-20,,0,,,186,138,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:02:38.000000Z
sr:competitor:595220,,"スタクシク,マリーナ",カナダ,CAN,STA,1,2004-11-27,,0,,,206,448,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:02:38.000000Z
sr:competitor:59662,,"サンチェス,アナ・ソフィア",メキシコ,MEX,SAN,1,1994-04-13,2012,1,,162,248,221,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:02:38.000000Z
sr:competitor:59702,,"ハダッド・アイア,ベアトリス",ブラジル,BRA,HAD,1,1996-05-30,2012,1,78,185,10,10,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:02:38.000000Z
sr:competitor:601146,,"メドイェドビッチ,ハマド",セルビア,SRB,MED,0,2003-07-18,,0,,,102,,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:02:38.000000Z
sr:competitor:60276,,"ポドロスカ,ナディア",アルゼンチン,ARG,POD,1,1997-02-10,2011,0,60,170,36,62,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:02:38.000000Z
sr:competitor:603096,,"リエディ,レアンドロ",スイス,CHE,RIE,0,2002-01-27,,0,,,126,211,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:02:38.000000Z
sr:competitor:603098,,"フェリー,アーサー",グレートブリテン及び北アイルランド連合王国,GBR,FER,0,2002-07-12,,0,,,268,324,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:02:38.000000Z
sr:competitor:603102,,バンクス・アマルニ,グレートブリテン及び北アイルランド連合王国,GBR,BAN,1,2002-10-08,,0,,,252,,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:02:38.000000Z
sr:competitor:603106,,"サムエル,トビー",グレートブリテン及び北アイルランド連合王国,GBR,SAM,0,2002-09-06,,,,,,,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:02:38.000000Z
sr:competitor:603820,,クリバリー・エリアキム,コートジボアール,CIV,COU,0,2002-05-05,,1,,,378,,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:02:38.000000Z
sr:competitor:60392,,"ソリベス・トルモ,サラ",スペイン,ESP,SOR,1,1996-10-08,2014,0,69,176,32,28,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:02:38.000000Z
sr:competitor:60398,,"クレジシコワ,バルボア",チェコ,CZE,KRE,1,1995-12-18,2014,0,62,178,2,1,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:02:38.000000Z
sr:competitor:604238,,"ガウバス,ヴィリウス",リトアニア,LTU,GAU,0,2004-12-29,,,,,370,,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:02:38.000000Z
sr:competitor:604344,,"ブセ,イグナシオ",ペルー,PER,BUS,0,2004-03-25,,0,,,442,439,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:02:38.000000Z
sr:competitor:604388,,"タラルディー,ランラナ",タイ,THA,TAR,1,2004-07-07,,0,,,232,398,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:02:38.000000Z
sr:competitor:60502,,"カラツェフ,アスラン",Neutral,,KAR,0,1993-09-04,2013,0,,,14,76,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:02:38.000000Z
sr:competitor:60584,,ザヴァキアン・ユリー,ウクライナ,UKR,DZH,0,1993-05-07,,2,,,,,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:02:38.000000Z
sr:competitor:617262,,"ヴィンセント・ルッジェリ, サムエル",イタリア,ITA,VIN,0,2002-05-22,,0,,,,,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:02:38.000000Z
sr:competitor:619900,,"ジガンテ, マテオ",イタリア,ITA,GIG,0,2002-01-04,,,,,162,334,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:02:38.000000Z
sr:competitor:620338,,"シャリポウ, マラット",Neutral,,SHA,0,2002-10-09,,0,,,,,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:02:38.000000Z
sr:competitor:622876,,"バジェホ, アドルフォ ダニエル",パラグアイ,PRY,VAL,0,2004-04-28,,0,,,442,459,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:02:38.000000Z
sr:competitor:62404,,"オッテ,オスカル",ドイツ,DEU,OTT,0,1993-07-16,2011,0,77,196,36,161,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:02:38.000000Z
sr:competitor:624838,,"Shi, Han",中国,CHN,SHI,1,2005-05-30,,0,,,499,,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:02:38.000000Z
sr:competitor:627278,,"イーラ, アレックス",フィリピン,PHL,EAL,1,2005-05-23,,1,,,171,245,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:02:38.000000Z
sr:competitor:62790,,"レスティエネ,コンスタント",フランス,FRA,LES,0,1992-05-23,2012,0,72,180,48,250,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:02:38.000000Z
sr:competitor:628044,,"クズハラ, ブルーノ",米国,USA,KUZ,0,2004-04-01,,0,,,,,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:02:38.000000Z
sr:competitor:628190,,"ソボレワ, アナスタシア",ウクライナ,UKR,SOB,1,2004-04-23,,,,,306,,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:02:38.000000Z
sr:competitor:62924,,"ボールター,ケイティ",グレートブリテン及び北アイルランド連合王国,GBR,BOU,1,1996-08-01,2013,0,68,182,27,431,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:02:38.000000Z
sr:competitor:63090,,"ファティク,ネルマン",ボスニア・ヘルツェゴビナ,BIH,FAT,0,1994-10-24,,0,86,191,191,449,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:02:38.000000Z
sr:competitor:63220,,"ポンチェト,ジェシカ",フランス,FRA,PON,1,1996-09-26,2011,0,,,119,101,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:02:38.000000Z
sr:competitor:63438,,"マクドナルド,マッケンジー",米国,USA,MCD,0,1995-04-16,2016,0,73,178,37,49,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:02:38.000000Z
sr:competitor:63446,,"ジュン,ジェイソン",台湾,TPE,JUN,0,1989-06-15,2011,0,69,180,114,185,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:02:38.000000Z
sr:competitor:63606,,"リンダークネク,アルトゥール",フランス,FRA,RIN,0,1995-07-23,,0,86,196,42,124,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:02:38.000000Z
sr:competitor:63642,,"クウィアトコウスキ,タイ・ソン",米国,USA,KWI,0,1995-02-13,2017,0,77,188,181,232,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:02:38.000000Z
sr:competitor:63682,,"ラサロ・ガルシア,アンドレア",スペイン,ESP,LAZ,1,1994-11-04,,0,,,180,162,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:02:38.000000Z
sr:competitor:63957,,ベンチッチ、ベリンダ,スイス,CHE,BEN,1,1997-03-10,2012,0,63,175,4,59,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:02:38.000000Z
sr:competitor:64085,,"ピゴッシ,ラウラ",ブラジル,BRA,PIG,1,1994-08-02,2009,0,,164,100,125,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:02:38.000000Z
sr:competitor:64496,,"オスタペンコ,ヘレーナ",ラトビア,LVA,OST,1,1997-06-08,2012,0,68,177,5,7,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:02:38.000000Z
sr:competitor:64570,,ガリン、クリスチャン,チリ,CHL,GAR,0,1996-05-30,2011,0,85,185,17,206,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:02:38.000000Z
sr:competitor:64580,,チョリッチ、ボルナ,クロアチア,HRV,COR,0,1996-11-14,2013,0,85,188,12,413,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:02:38.000000Z
sr:competitor:64606,,"カバジ・アワッド,ジャクリーン",スウェーデン,SWE,CAB,1,1996-01-28,,0,,,450,247,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:02:38.000000Z
sr:competitor:64968,,"ドディン,オセアン",フランス,FRA,DOD,1,1996-10-24,2014,0,59,183,46,375,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:02:38.000000Z
sr:competitor:652052,,"PoPa, Maria Sara",ルーマニア,ROU,POP,1,2005-07-29,,1,,,435,,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:02:38.000000Z
sr:competitor:652290,,"アンブロージ, ルシアーノ エマヌエル",アルゼンチン,ARG,AMB,0,2003-11-19,,0,,,,,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:02:38.000000Z
sr:competitor:653487,,"イバノフスキ, カリン",北マケドニア,MKD,IVA,0,2004-05-11,,0,,,,,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:02:38.000000Z
sr:competitor:65382,,エドマンド、カイル,グレートブリテン及び北アイルランド連合王国,GBR,EDM,0,1995-01-08,2012,0,83,188,14,143,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:02:38.000000Z
sr:competitor:653839,,"Ercan, Melisa",オーストラリア,AUS,ERC,1,2005-09-01,,,,,432,,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:05:41.000000Z
sr:competitor:65576,,"サカモト,ペドロ",ブラジル,BRA,SAK,0,1993-06-29,,0,78,180,284,272,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:05:41.000000Z
sr:competitor:655811,,"アブデーバ, ジュリア",Neutral,,AVD,1,2002-07-06,,,,,200,472,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:05:41.000000Z
sr:competitor:655845,,"キン, イーサン",米国,USA,QUI,0,2004-03-12,,0,,,,,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:05:41.000000Z
sr:competitor:65606,,"アガメノン,フランコ",イタリア,ITA,AGA,0,1993-04-15,,0,85,191,108,167,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:05:41.000000Z
sr:competitor:65656,,"フェッロ,フィオーナ",フランス,FRA,FER,1,1997-03-12,2012,0,56,170,39,257,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:05:41.000000Z
sr:competitor:658475,,"バン・アッシュ, ルカ",フランス,FRA,VAN,0,2004-05-11,,0,,,63,335,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:05:41.000000Z
sr:competitor:65950,,サッカリ、マリア,ギリシャ,GRC,SAK,1,1995-07-25,2015,0,62,172,3,169,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:05:41.000000Z
sr:competitor:66002,,"ロコリ,ローレント",フランス,FRA,LOK,0,1994-10-18,2014,0,,,167,371,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:05:41.000000Z
sr:competitor:662257,,"ハブリチュコワ, ルチエ",チェコ,CZE,HAV,1,2005-03-13,,0,,,196,336,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:05:41.000000Z
sr:competitor:662273,,"アンドレーワ, エリカ",Neutral,,AND,1,2004-06-24,,0,,,94,274,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:05:41.000000Z
sr:competitor:662615,,"サルコワ, ドミニカ",チェコ,CZE,SAL,1,2004-06-28,,0,,,169,147,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:05:41.000000Z
sr:competitor:66476,,"大坂 なおみ",日本,JPN,OSA,1,1997-10-16,2014,0,69,180,1,324,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:05:41.000000Z
sr:competitor:66484,,"フェレイラ・シルバ,フレデリコ",ポルトガル,PRT,FER,0,1995-03-18,2010,1,,,168,242,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:05:41.000000Z
sr:competitor:667155,,"フルヴィルトワ, ブレンダ",チェコ,CZE,FRU,1,2007-04-02,,0,,,94,,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:05:41.000000Z
sr:competitor:66968,,"クデルメトワ,ベロニカ",Neutral,,KUD,1,1997-04-24,2012,0,63,175,9,2,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:05:41.000000Z
sr:competitor:67154,,"バレーレ,グレゴリー",フランス,FRA,BAR,0,1994-02-16,2012,0,83,183,49,161,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:05:41.000000Z
sr:competitor:671637,,"フィル, アートゥ",フランス,FRA,FIL,0,2004-06-12,,0,,,,,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:05:41.000000Z
sr:competitor:67322,,"タン,ハーモニー",フランス,FRA,TAN,1,1997-09-11,2012,0,,,90,302,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:05:41.000000Z
sr:competitor:673479,,"メリダ, ダニエル",スペイン,ESP,MER,0,2004-09-26,,0,,,,,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:05:41.000000Z
sr:competitor:675173,,"ノイマイア, ルーカス",オーストリー,AUT,NEU,0,2002-09-06,,0,,,,,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:05:41.000000Z
sr:competitor:675175,,"マッカビ, ジェームス",オーストラリア,AUS,MCC,0,2003-07-05,,0,,,,,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:05:41.000000Z
sr:competitor:675185,,"ボンダレンコ, マリア",Neutral,,BON,1,2003-04-09,,0,,,304,268,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:05:41.000000Z
sr:competitor:675189,,"プレストン, タイラー",オーストラリア,AUS,PRE,1,2005-10-27,,0,,,134,357,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:05:41.000000Z
sr:competitor:675191,,"ヒメネス・カシンツェバ, ビクトリア",アンドラ,AND,JIM,1,2005-08-09,,1,,,121,309,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:05:41.000000Z
sr:competitor:675193,,"コストウラス, ソフィア",ベルギー,BEL,COS,1,2005-04-02,,0,,,248,229,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:05:41.000000Z
sr:competitor:676251,,"ヴュルス, タラ",クロアチア,HRV,WUR,1,2002-09-30,,0,,,145,371,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:05:41.000000Z
sr:competitor:67659,,"プリモヴィッチ,イヴァ",クロアチア,HRV,PRI,1,1996-04-10,,0,,,480,,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:05:41.000000Z
sr:competitor:67743,,"グジョルチェスカ,リナ",北マケドニア,MKD,GJO,1,1994-08-03,,0,,180,170,116,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:05:41.000000Z
sr:competitor:67757,,"ペラ,ベルナルダ",米国,USA,PER,1,1994-12-03,2009,1,,175,27,35,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:05:41.000000Z
sr:competitor:67759,,"アレクサンドロワ,エカテリーナ",Neutral,,ALE,1,1994-11-15,2010,0,66,180,15,58,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:05:41.000000Z
sr:competitor:679699,,"ベルトラン, ロバン",フランス,FRA,BER,0,2003-03-15,,,,,,,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:05:41.000000Z
sr:competitor:679701,,"ギュイマー・ウェイエンバーグ, サシャ",フランス,FRA,GUE,0,2003-08-01,,0,,,351,382,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:05:41.000000Z
sr:competitor:681005,,"ボルグ, レオ",スウェーデン,SWE,BOR,0,2003-05-15,,,,,,,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:05:41.000000Z
sr:competitor:682911,,"ファリア, ジャイメ",ポルトガル,PRT,FAR,0,2003-08-06,,,,,,,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:05:41.000000Z
sr:competitor:682913,,"ロカ, エンリケ",ポルトガル,PRT,ROC,0,2004-04-06,,,,,,,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:05:41.000000Z
sr:competitor:685469,,"カスニコウスキ, マックス",ポーランド,POL,KAS,0,2003-07-06,,,,,,,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:05:41.000000Z
sr:competitor:686597,,"パブロワ, キラ",Neutral,,PAV,1,2004-04-29,,0,,,453,460,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:05:41.000000Z
sr:competitor:69208,,"パオリーニ,ジャスミン",イタリア,ITA,PAO,1,1996-01-04,2012,0,,160,14,37,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:05:41.000000Z
sr:competitor:69362,,"マンスーリ,スカンデル",チュニジア,TUN,MAN,0,1995-07-23,,0,,,238,130,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:05:41.000000Z
sr:competitor:69492,,"ブローガン, アンナ",グレートブリテン及び北アイルランド連合王国,GBR,BRO,1,1997-08-04,,0,,,303,,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:05:41.000000Z
sr:competitor:69500,,"メジャー,ジャンルカ",イタリア,ITA,MAG,0,1994-12-01,2013,0,80,185,62,310,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:05:41.000000Z
sr:competitor:69964,,"エスタブレ,ジュリエッタ",アルゼンチン,ARG,EST,1,1997-07-15,,0,,,407,378,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:05:41.000000Z
sr:competitor:69988,,"コアパッチ,タマラ",ドイツ,DEU,KOR,1,1995-05-12,2011,0,56,170,71,291,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:05:41.000000Z
sr:competitor:70728,,"ボーセイル,ルトゥージャ",インド,IND,BHO,1,1996-03-27,,0,,,313,180,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:05:41.000000Z
sr:competitor:71034,,"スラムコワ,レベッカ",スロバキア,SVK,SRA,1,1996-10-19,2013,0,68,179,111,364,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:05:41.000000Z
sr:competitor:71250,,"フレッチ,マグダレーナ",ポーランド,POL,FRE,1,1997-12-15,2013,0,58,171,42,174,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:05:41.000000Z
sr:competitor:71280,,"コッキナキス,タナシ",オーストラリア,AUS,KOK,0,1996-04-10,2013,0,84,193,65,15,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:05:41.000000Z
sr:competitor:71284,,"バインス,ナイクタ",グレートブリテン及び北アイルランド連合王国,GBR,BAI,1,1997-12-17,,0,,,199,87,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:05:41.000000Z
sr:competitor:71484,,"チリコ,ルイーサ",米国,USA,CHI,1,1996-05-16,2013,0,64,175,58,184,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:05:41.000000Z
sr:competitor:71660,,"マーテラー,マクシミリアン",ドイツ,DEU,MAR,0,1995-06-15,2015,1,84,191,45,249,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:09:01.000000Z
sr:competitor:71950,,"ファンセロウ,セバスティアン",ドイツ,DEU,FAN,0,1991-12-30,,0,,,273,358,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:09:01.000000Z
sr:competitor:720613,,"トポ, マルコ",ドイツ,DEU,TOP,0,2003-09-13,,,,,,,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:09:01.000000Z
sr:competitor:720625,,"ラディボジェビッチ,ロラ",セルビア,SRB,RAD,1,2005-01-02,,0,,,244,427,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:09:01.000000Z
sr:competitor:720629,,"リスティック, ミア",セルビア,SRB,RIS,1,2006-05-17,,0,,,307,,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:09:01.000000Z
sr:competitor:721347,,"シャン, ジュンチェン",中国,CHN,SHA,0,2005-02-02,,1,,,,,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:09:01.000000Z
sr:competitor:721779,,"バルトゥンコワ, ニコラ",チェコ,CZE,BAR,1,2006-02-25,,0,,,231,320,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:09:01.000000Z
sr:competitor:72230,,"セリクビレク,アルトゥグ",トルコ,TUR,CEL,0,1996-09-07,,0,72,185,154,224,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:09:01.000000Z
sr:competitor:722429,,"プリズミッチ, ディノ",クロアチア,HRV,PRI,0,2005-08-05,,0,,,,,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:09:01.000000Z
sr:competitor:722431,,"ミクルト, ルカ",クロアチア,HRV,MIK,0,2004-04-16,,0,,,,,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:09:01.000000Z
sr:competitor:72248,,"バリージャス,フアン・パブロ",ペルー,PER,VAR,0,1995-10-06,,0,78,185,60,289,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:09:01.000000Z
sr:competitor:722877,,"チリッチ・バガリッチ, ルチヤ",クロアチア,HRV,CIR,1,2004-01-09,,0,,,194,426,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:09:01.000000Z
sr:competitor:72376,,"シジコワ,カテリーナ",チェコ,CZE,SIN,1,1996-05-10,2013,0,69,174,31,1,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:09:01.000000Z
sr:competitor:72450,,"ヒビノ,ナオ",日本,JPN,HIB,1,1994-11-28,2014,0,57,163,56,43,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:09:01.000000Z
sr:competitor:72758,,"クリスティアン,ジャクリーン・アディーナ",ルーマニア,ROU,CRI,1,1998-06-05,2013,0,,180,58,168,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:09:01.000000Z
sr:competitor:728547,,"パリコワ, バルボラ",チェコ,CZE,PAL,1,2004-03-11,,0,,,200,265,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:09:01.000000Z
sr:competitor:728549,,"Valentova, Tereza",チェコ,CZE,VAL,1,2007-02-20,,,,,395,292,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:09:01.000000Z
sr:competitor:72868,,"リュ,ファンゾウ",中国,CHN,LIU,1,1995-12-12,2012,0,68,180,127,431,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:09:01.000000Z
